mediaID,relatedID,relatedEntity
1.23131E+12,118,nga:art:tms:constituents
1.23131E+12,2136,nga:art:tms:constituents
1.23131E+12,118,nga:art:tms:constituents
1.23131E+12,1903,nga:art:tms:constituents
1.23131E+12,2136,nga:art:tms:constituents
1.23131E+12,2592,nga:art:tms:constituents
1.23131E+12,33045,nga:art:tms:constituents
1.23131E+12,142055,nga:art:tms:objects
1.23131E+12,33045,nga:art:tms:constituents
1.23131E+12,142055,nga:art:tms:objects
1.23131E+12,10090,nga:art:tms:constituents
1.23611E+12,15072,nga:art:tms:constituents
1.24699E+12,11621,nga:art:tms:constituents
1.24699E+12,11478,nga:art:tms:constituents
1.24699E+12,11635,nga:art:tms:constituents
1.24712E+12,1404,nga:art:tms:constituents
1.24716E+12,425,nga:art:tms:constituents
1.25321E+12,994,nga:art:tms:objects
1.25321E+12,1127,nga:art:tms:constituents
1.30817E+12,591,nga:art:tms:constituents
1.30817E+12,2285,nga:art:tms:constituents
1.55882E+12,1737,nga:art:tms:constituents
1.64897E+12,1721,nga:art:tms:constituents
1.65523E+12,33045,nga:art:tms:constituents
1.65523E+12,142055,nga:art:tms:objects
1.68611E+12,940,nga:art:tms:constituents
1.68611E+12,30667,nga:art:tms:objects
1.6958E+12,940,nga:art:tms:constituents
1.79709E+12,25362,nga:art:tms:constituents
1.88064E+12,940,nga:art:tms:constituents
1.88064E+12,61247,nga:art:tms:objects
1.99514E+12,1162,nga:art:tms:constituents
1.99514E+12,1774,nga:art:tms:constituents
1.99514E+12,1911,nga:art:tms:constituents
1.99514E+12,1936,nga:art:tms:constituents
1.99514E+12,1970,nga:art:tms:constituents
2.00867E+12,1527,nga:art:tms:constituents
2.00867E+12,4711,nga:art:tms:constituents
2.11426E+12,6664,nga:art:tms:constituents
2.19152E+12,8416,nga:art:tms:constituents
2.19152E+12,15541,nga:art:tms:constituents
2.23005E+12,50836,nga:art:tms:objects
2.55114E+12,27961,nga:art:tms:constituents
2.55114E+12,159784,nga:art:tms:objects
2.57752E+12,1847,nga:art:tms:constituents
2.57752E+12,38172,nga:art:tms:objects
2.57752E+12,50298,nga:art:tms:objects
2.57752E+12,95659,nga:art:tms:objects
2.57752E+12,1202,nga:art:tms:constituents
2.57752E+12,69390,nga:art:tms:objects
2.57756E+12,1822,nga:art:tms:constituents
2.57757E+12,1201,nga:art:tms:objects
2.57757E+12,1822,nga:art:tms:constituents
2.58673E+12,27961,nga:art:tms:constituents
2.68861E+12,936,nga:art:tms:constituents
2.68861E+12,1138,nga:art:tms:objects
2.68861E+12,1932,nga:art:tms:constituents
2.68869E+12,936,nga:art:tms:constituents
2.68869E+12,1138,nga:art:tms:objects
2.68869E+12,1932,nga:art:tms:constituents
2.6887E+12,41,nga:art:tms:objects
2.6887E+12,1932,nga:art:tms:constituents
2.75284E+12,91,nga:art:tms:objects
2.75284E+12,1356,nga:art:tms:constituents
2.81692E+12,1951,nga:art:tms:constituents
2.89791E+12,65690,nga:art:tms:objects
2.94359E+12,6936,nga:art:tms:constituents
2.94359E+12,97355,nga:art:tms:objects
3.02838E+12,1706,nga:art:tms:constituents
3.02838E+12,10276,nga:art:tms:constituents
3.15175E+12,35534,nga:art:tms:constituents
3.26707E+12,35534,nga:art:tms:constituents
3.33086E+12,16502,nga:art:tms:constituents
3.54751E+12,1107,nga:art:tms:constituents
3.54751E+12,1219,nga:art:tms:constituents
3.57813E+12,2136,nga:art:tms:constituents
3.57813E+12,11419,nga:art:tms:objects
3.58282E+12,4273,nga:art:tms:constituents
3.60388E+12,1260,nga:art:tms:constituents
3.69739E+12,1107,nga:art:tms:constituents
3.69739E+12,1219,nga:art:tms:constituents
3.79404E+12,156584,nga:art:tms:objects
3.79404E+12,158399,nga:art:tms:objects
3.86517E+12,1219,nga:art:tms:constituents
3.86517E+12,66460,nga:art:tms:objects
3.86517E+12,110292,nga:art:tms:objects
3.87268E+12,1356,nga:art:tms:constituents
4.03439E+12,154168,nga:art:tms:objects
4.16115E+12,1786,nga:art:tms:constituents
4.16115E+12,1794,nga:art:tms:constituents
4.16115E+12,3269,nga:art:tms:constituents
4.16115E+12,3473,nga:art:tms:constituents
4.16115E+12,133028,nga:art:tms:objects
4.19442E+12,989,nga:art:tms:constituents
4.19442E+12,1256,nga:art:tms:constituents
4.19442E+12,1479,nga:art:tms:constituents
4.19442E+12,1489,nga:art:tms:constituents
4.19442E+12,1818,nga:art:tms:constituents
4.19442E+12,1822,nga:art:tms:constituents
4.19442E+12,1971,nga:art:tms:constituents
4.19442E+12,2136,nga:art:tms:constituents
4.19442E+12,3935,nga:art:tms:constituents
4.19442E+12,10557,nga:art:tms:objects
4.19442E+12,26226,nga:art:tms:constituents
4.19442E+12,74978,nga:art:tms:objects
4.19442E+12,74979,nga:art:tms:objects
4.19442E+12,74982,nga:art:tms:objects
4.20224E+12,940,nga:art:tms:constituents
4.20224E+12,1107,nga:art:tms:constituents
4.20224E+12,1138,nga:art:tms:constituents
4.20224E+12,1382,nga:art:tms:constituents
4.20224E+12,2527,nga:art:tms:constituents
4.20224E+12,6707,nga:art:tms:constituents
4.2061E+12,1330,nga:art:tms:constituents
4.2061E+12,46624,nga:art:tms:objects
4.2061E+12,46625,nga:art:tms:objects
4.2061E+12,53129,nga:art:tms:objects
4.2061E+12,53130,nga:art:tms:objects
4.2061E+12,54130,nga:art:tms:objects
4.2061E+12,61369,nga:art:tms:objects
4.2061E+12,66418,nga:art:tms:objects
4.23253E+12,1330,nga:art:tms:constituents
4.23253E+12,39036,nga:art:tms:objects
4.23253E+12,46625,nga:art:tms:objects
4.23253E+12,1479,nga:art:tms:constituents
4.23253E+12,50724,nga:art:tms:objects
4.23253E+12,26,nga:art:tms:objects
4.23254E+12,1236,nga:art:tms:objects
4.23254E+12,1951,nga:art:tms:constituents
4.23254E+12,79,nga:art:tms:objects
4.23254E+12,1822,nga:art:tms:constituents
4.23254E+12,56437,nga:art:tms:objects
4.23254E+12,1506,nga:art:tms:constituents
4.23254E+12,46637,nga:art:tms:objects
4.23254E+12,93044,nga:art:tms:objects
4.23256E+12,1349,nga:art:tms:constituents
4.23256E+12,106382,nga:art:tms:objects
4.23256E+12,1726,nga:art:tms:constituents
4.23256E+12,46524,nga:art:tms:objects
4.23256E+12,46654,nga:art:tms:objects
4.23256E+12,936,nga:art:tms:constituents
4.23256E+12,1138,nga:art:tms:objects
4.23256E+12,1847,nga:art:tms:constituents
4.23256E+12,50298,nga:art:tms:objects
4.23256E+12,54538,nga:art:tms:objects
4.24895E+12,940,nga:art:tms:constituents
4.24895E+12,1129,nga:art:tms:constituents
4.24895E+12,1391,nga:art:tms:constituents
4.24895E+12,1881,nga:art:tms:constituents
4.24895E+12,30667,nga:art:tms:objects
4.24895E+12,42929,nga:art:tms:objects
4.24895E+12,46557,nga:art:tms:objects
4.24895E+12,46558,nga:art:tms:objects
4.24895E+12,49043,nga:art:tms:objects
4.24895E+12,52079,nga:art:tms:objects
4.24895E+12,57491,nga:art:tms:objects
4.24895E+12,61247,nga:art:tms:objects
4.24895E+12,61273,nga:art:tms:objects
4.24895E+12,61352,nga:art:tms:objects
4.24895E+12,61355,nga:art:tms:objects
4.24895E+12,69392,nga:art:tms:objects
4.24895E+12,95318,nga:art:tms:objects
4.26055E+12,46471,nga:art:tms:objects
4.26055E+12,54386,nga:art:tms:objects
4.26055E+12,1356,nga:art:tms:constituents
4.26055E+12,33253,nga:art:tms:objects
4.26055E+12,11419,nga:art:tms:objects
4.26055E+12,12198,nga:art:tms:objects
4.26056E+12,1147,nga:art:tms:objects
4.26056E+12,1158,nga:art:tms:constituents
4.26056E+12,46118,nga:art:tms:objects
4.26056E+12,54762,nga:art:tms:objects
4.26056E+12,92,nga:art:tms:objects
4.26056E+12,1353,nga:art:tms:constituents
4.26056E+12,46114,nga:art:tms:objects
4.26056E+12,1401,nga:art:tms:constituents
4.26056E+12,30228,nga:art:tms:objects
4.26056E+12,46,nga:art:tms:objects
4.26056E+12,1270,nga:art:tms:constituents
4.26056E+12,52452,nga:art:tms:objects
4.26056E+12,2262,nga:art:tms:constituents
4.26056E+12,102494,nga:art:tms:objects
4.26056E+12,41593,nga:art:tms:objects
4.26056E+12,1225,nga:art:tms:objects
4.26056E+12,1939,nga:art:tms:constituents
4.26056E+12,986,nga:art:tms:constituents
4.26056E+12,41645,nga:art:tms:objects
4.32414E+12,30452,nga:art:tms:constituents
4.32414E+12,37646,nga:art:tms:constituents
4.33442E+12,5987,nga:art:tms:constituents
4.3869E+12,39122,nga:art:tms:constituents
4.48366E+12,1177,nga:art:tms:constituents
4.48366E+12,1839,nga:art:tms:constituents
4.49219E+12,4331,nga:art:tms:constituents
4.49219E+12,60535,nga:art:tms:objects
4.49481E+12,297,nga:art:tms:constituents
4.49481E+12,28766,nga:art:tms:constituents
4.49945E+12,38644,nga:art:tms:constituents
4.49945E+12,36700,nga:art:tms:constituents
4.53406E+12,297,nga:art:tms:constituents
4.53406E+12,14090,nga:art:tms:constituents
4.54362E+12,297,nga:art:tms:constituents
4.58242E+12,2136,nga:art:tms:constituents
4.61161E+12,26553,nga:art:tms:constituents
4.62002E+12,2052,nga:art:tms:constituents
4.75045E+12,10089,nga:art:tms:constituents
4.75045E+12,77669,nga:art:tms:objects
4.75045E+12,78994,nga:art:tms:objects
4.75045E+12,161780,nga:art:tms:objects
4.78005E+12,34297,nga:art:tms:constituents
4.78448E+12,30452,nga:art:tms:constituents
4.78647E+12,4331,nga:art:tms:constituents
4.78647E+12,60535,nga:art:tms:objects
4.80362E+12,29520,nga:art:tms:constituents
4.83244E+12,38649,nga:art:tms:constituents
4.92048E+12,425,nga:art:tms:constituents
4.92048E+12,66444,nga:art:tms:objects
4.92048E+12,66460,nga:art:tms:objects
4.92048E+12,66465,nga:art:tms:objects
4.92048E+12,110292,nga:art:tms:objects
4.92284E+12,33045,nga:art:tms:constituents
4.9679E+12,1117,nga:art:tms:constituents
4.9679E+12,156571,nga:art:tms:objects
4.98434E+12,35,nga:art:tms:constituents
4.98434E+12,7175,nga:art:tms:constituents
4.98434E+12,64529,nga:art:tms:objects
4.99667E+12,1219,nga:art:tms:constituents
4.99667E+12,66444,nga:art:tms:objects
4.99667E+12,66460,nga:art:tms:objects
4.99667E+12,66465,nga:art:tms:objects
4.99667E+12,110292,nga:art:tms:objects
5.00716E+12,35,nga:art:tms:constituents
5.00716E+12,7175,nga:art:tms:constituents
5.00716E+12,64529,nga:art:tms:objects
5.04532E+12,35,nga:art:tms:constituents
5.04532E+12,7175,nga:art:tms:constituents
5.04532E+12,64529,nga:art:tms:objects
5.04532E+12,35,nga:art:tms:constituents
5.04532E+12,7175,nga:art:tms:constituents
5.04532E+12,64529,nga:art:tms:objects
5.04532E+12,35,nga:art:tms:constituents
5.04532E+12,7175,nga:art:tms:constituents
5.04532E+12,64529,nga:art:tms:objects
5.09691E+12,23893,nga:art:tms:constituents
5.09691E+12,164787,nga:art:tms:objects
5.09901E+12,425,nga:art:tms:constituents
5.09901E+12,426,nga:art:tms:constituents
5.09901E+12,988,nga:art:tms:objects
5.09901E+12,26158,nga:art:tms:constituents
5.09901E+12,90164,nga:art:tms:objects
5.14182E+12,21247,nga:art:tms:constituents
5.15312E+12,9672,nga:art:tms:constituents
5.16714E+12,9672,nga:art:tms:constituents
5.17035E+12,3200,nga:art:tms:constituents
5.17035E+12,9672,nga:art:tms:constituents
5.17035E+12,3200,nga:art:tms:constituents
5.17035E+12,9672,nga:art:tms:constituents
5.18447E+12,34807,nga:art:tms:constituents
5.18765E+12,425,nga:art:tms:constituents
5.18765E+12,1960,nga:art:tms:constituents
5.18765E+12,61388,nga:art:tms:objects
5.18767E+12,425,nga:art:tms:constituents
5.18767E+12,979,nga:art:tms:constituents
5.18767E+12,118750,nga:art:tms:objects
5.18767E+12,118762,nga:art:tms:objects
5.18767E+12,136010,nga:art:tms:objects
5.18767E+12,136024,nga:art:tms:objects
5.18767E+12,219,nga:art:tms:constituents
5.18767E+12,2047,nga:art:tms:constituents
5.18767E+12,56517,nga:art:tms:objects
5.18903E+12,193,nga:art:tms:constituents
5.18903E+12,1351,nga:art:tms:constituents
5.18903E+12,56936,nga:art:tms:objects
5.18903E+12,3970,nga:art:tms:constituents
5.18903E+12,32739,nga:art:tms:constituents
5.18903E+12,140327,nga:art:tms:objects
5.18903E+12,31331,nga:art:tms:constituents
5.18903E+12,152275,nga:art:tms:objects
5.18903E+12,152276,nga:art:tms:objects
5.18903E+12,152277,nga:art:tms:objects
5.18903E+12,152278,nga:art:tms:objects
5.18903E+12,152279,nga:art:tms:objects
5.18903E+12,152280,nga:art:tms:objects
5.18903E+12,219,nga:art:tms:constituents
5.18903E+12,10136,nga:art:tms:constituents
5.18903E+12,97499,nga:art:tms:objects
5.18903E+12,10218,nga:art:tms:constituents
5.18903E+12,27961,nga:art:tms:constituents
5.18903E+12,161814,nga:art:tms:objects
5.18904E+12,118,nga:art:tms:constituents
5.18904E+12,2664,nga:art:tms:constituents
5.18904E+12,69371,nga:art:tms:objects
5.18904E+12,69372,nga:art:tms:objects
5.18904E+12,69373,nga:art:tms:objects
5.18904E+12,69374,nga:art:tms:objects
5.18904E+12,69375,nga:art:tms:objects
5.18904E+12,69376,nga:art:tms:objects
5.18904E+12,69377,nga:art:tms:objects
5.18904E+12,69378,nga:art:tms:objects
5.18904E+12,69379,nga:art:tms:objects
5.18904E+12,69380,nga:art:tms:objects
5.18904E+12,69381,nga:art:tms:objects
5.18904E+12,69382,nga:art:tms:objects
5.18904E+12,69383,nga:art:tms:objects
5.18904E+12,69384,nga:art:tms:objects
5.18904E+12,465,nga:art:tms:constituents
5.18904E+12,4471,nga:art:tms:constituents
5.18904E+12,138771,nga:art:tms:objects
5.18904E+12,1496,nga:art:tms:constituents
5.18904E+12,1525,nga:art:tms:constituents
5.18904E+12,52358,nga:art:tms:objects
5.18904E+12,193,nga:art:tms:constituents
5.18904E+12,1793,nga:art:tms:constituents
5.18904E+12,55819,nga:art:tms:objects
5.18904E+12,2592,nga:art:tms:constituents
5.18904E+12,75042,nga:art:tms:objects
5.18904E+12,2136,nga:art:tms:constituents
5.18904E+12,5145,nga:art:tms:constituents
5.18904E+12,34866,nga:art:tms:constituents
5.18904E+12,150885,nga:art:tms:objects
5.18904E+12,229,nga:art:tms:constituents
5.18904E+12,1027,nga:art:tms:constituents
5.18904E+12,46566,nga:art:tms:objects
5.18904E+12,46567,nga:art:tms:objects
5.18904E+12,163520,nga:art:tms:objects
5.18904E+12,164912,nga:art:tms:objects
5.18904E+12,2039,nga:art:tms:constituents
5.18904E+12,18138,nga:art:tms:objects
5.18904E+12,50750,nga:art:tms:objects
5.18904E+12,71073,nga:art:tms:objects
5.18904E+12,465,nga:art:tms:constituents
5.18904E+12,38654,nga:art:tms:constituents
5.18904E+12,166490,nga:art:tms:objects
5.18904E+12,229,nga:art:tms:constituents
5.18904E+12,1722,nga:art:tms:constituents
5.18904E+12,46716,nga:art:tms:objects
5.18904E+12,219,nga:art:tms:constituents
5.18904E+12,6757,nga:art:tms:constituents
5.18904E+12,82992,nga:art:tms:objects
5.18904E+12,1320,nga:art:tms:constituents
5.18904E+12,6721,nga:art:tms:constituents
5.18904E+12,9709,nga:art:tms:constituents
5.18904E+12,75155,nga:art:tms:objects
5.18904E+12,3969,nga:art:tms:constituents
5.18904E+12,16158,nga:art:tms:constituents
5.18904E+12,92259,nga:art:tms:objects
5.18904E+12,509,nga:art:tms:objects
5.18904E+12,1725,nga:art:tms:constituents
5.18904E+12,52614,nga:art:tms:objects
5.18904E+12,193,nga:art:tms:constituents
5.18904E+12,1431,nga:art:tms:constituents
5.18904E+12,56670,nga:art:tms:objects
5.18904E+12,219,nga:art:tms:constituents
5.18904E+12,35534,nga:art:tms:constituents
5.18904E+12,154931,nga:art:tms:objects
5.18904E+12,161187,nga:art:tms:objects
5.18904E+12,161190,nga:art:tms:objects
5.18904E+12,161192,nga:art:tms:objects
5.18904E+12,161194,nga:art:tms:objects
5.18904E+12,161196,nga:art:tms:objects
5.18904E+12,161198,nga:art:tms:objects
5.18904E+12,161199,nga:art:tms:objects
5.18904E+12,161201,nga:art:tms:objects
5.18904E+12,161203,nga:art:tms:objects
5.18904E+12,161204,nga:art:tms:objects
5.18905E+12,1404,nga:art:tms:constituents
5.18905E+12,95285,nga:art:tms:objects
5.18905E+12,131206,nga:art:tms:objects
5.18905E+12,56517,nga:art:tms:objects
5.18905E+12,4711,nga:art:tms:constituents
5.18905E+12,71479,nga:art:tms:objects
5.18905E+12,2118,nga:art:tms:constituents
5.18905E+12,72172,nga:art:tms:objects
5.18905E+12,1436,nga:art:tms:constituents
5.18905E+12,9892,nga:art:tms:constituents
5.18905E+12,57458,nga:art:tms:objects
5.18905E+12,76206,nga:art:tms:objects
5.18905E+12,121690,nga:art:tms:objects
5.18905E+12,1706,nga:art:tms:constituents
5.18905E+12,106384,nga:art:tms:objects
5.18905E+12,625,nga:art:tms:constituents
5.18905E+12,1223,nga:art:tms:constituents
5.18905E+12,61249,nga:art:tms:objects
5.18905E+12,66430,nga:art:tms:objects
5.18905E+12,2311,nga:art:tms:constituents
5.18905E+12,35146,nga:art:tms:constituents
5.18905E+12,70177,nga:art:tms:objects
5.18905E+12,70178,nga:art:tms:objects
5.18905E+12,70179,nga:art:tms:objects
5.18905E+12,70180,nga:art:tms:objects
5.18905E+12,70181,nga:art:tms:objects
5.18905E+12,70182,nga:art:tms:objects
5.18905E+12,229,nga:art:tms:constituents
5.18905E+12,1783,nga:art:tms:constituents
5.18905E+12,46665,nga:art:tms:objects
5.18905E+12,60784,nga:art:tms:objects
5.18905E+12,71072,nga:art:tms:objects
5.18905E+12,91589,nga:art:tms:objects
5.18905E+12,98421,nga:art:tms:objects
5.18905E+12,425,nga:art:tms:constituents
5.18905E+12,940,nga:art:tms:constituents
5.18905E+12,69392,nga:art:tms:objects
5.19129E+12,1832,nga:art:tms:constituents
5.19129E+12,116285,nga:art:tms:objects
5.19401E+12,3881,nga:art:tms:constituents
5.19411E+12,1583,nga:art:tms:constituents
5.19411E+12,7169,nga:art:tms:constituents
5.19412E+12,1138,nga:art:tms:constituents
5.19412E+12,1583,nga:art:tms:constituents
5.19412E+12,7169,nga:art:tms:constituents
5.19412E+12,1583,nga:art:tms:constituents
5.19412E+12,7169,nga:art:tms:constituents
5.19412E+12,1138,nga:art:tms:constituents
5.19412E+12,1583,nga:art:tms:constituents
5.19412E+12,7169,nga:art:tms:constituents
5.19412E+12,1138,nga:art:tms:constituents
5.19412E+12,1583,nga:art:tms:constituents
5.19412E+12,7169,nga:art:tms:constituents
5.19412E+12,1138,nga:art:tms:constituents
5.19412E+12,1583,nga:art:tms:constituents
5.19412E+12,7169,nga:art:tms:constituents
5.20966E+12,9672,nga:art:tms:constituents
5.22247E+12,37646,nga:art:tms:constituents
5.27713E+12,23747,nga:art:tms:constituents
5.27713E+12,164789,nga:art:tms:objects
5.27849E+12,9672,nga:art:tms:constituents
5.2855E+12,6547,nga:art:tms:constituents
5.2855E+12,74808,nga:art:tms:objects
5.28768E+12,22240,nga:art:tms:constituents
5.28768E+12,34357,nga:art:tms:constituents
5.31731E+12,2248,nga:art:tms:constituents
5.31731E+12,2249,nga:art:tms:constituents
5.31731E+12,2250,nga:art:tms:constituents
5.34361E+12,20539,nga:art:tms:constituents
5.34369E+12,1726,nga:art:tms:constituents
5.34369E+12,74796,nga:art:tms:objects
5.34369E+12,1002,nga:art:tms:constituents
5.34369E+12,1169,nga:art:tms:constituents
5.34369E+12,1174,nga:art:tms:constituents
5.34369E+12,1592,nga:art:tms:constituents
5.34369E+12,2583,nga:art:tms:constituents
5.34369E+12,5869,nga:art:tms:constituents
5.34369E+12,46480,nga:art:tms:objects
5.34369E+12,52161,nga:art:tms:objects
5.34369E+12,52261,nga:art:tms:objects
5.34369E+12,53125,nga:art:tms:objects
5.34369E+12,60767,nga:art:tms:objects
5.34369E+12,61358,nga:art:tms:objects
5.34369E+12,61359,nga:art:tms:objects
5.34369E+12,65736,nga:art:tms:objects
5.34369E+12,66401,nga:art:tms:objects
5.34369E+12,106378,nga:art:tms:objects
5.34371E+12,1726,nga:art:tms:constituents
5.34371E+12,74796,nga:art:tms:objects
5.41232E+12,36270,nga:art:tms:constituents
5.41233E+12,27927,nga:art:tms:constituents
5.43208E+12,1527,nga:art:tms:constituents
5.43208E+12,4711,nga:art:tms:constituents
5.43208E+12,22917,nga:art:tms:constituents
5.43208E+12,34959,nga:art:tms:constituents
5.47799E+12,6663,nga:art:tms:constituents
5.47799E+12,11087,nga:art:tms:constituents
5.47799E+12,26553,nga:art:tms:constituents
5.47799E+12,39026,nga:art:tms:constituents
5.47799E+12,39041,nga:art:tms:constituents
5.47799E+12,39670,nga:art:tms:constituents
5.48367E+12,40498,nga:art:tms:constituents
5.5261E+12,1230,nga:art:tms:constituents
5.5261E+12,12146,nga:art:tms:objects
5.574E+12,1951,nga:art:tms:constituents
5.57401E+12,1951,nga:art:tms:constituents
5.61593E+12,1951,nga:art:tms:constituents
5.62607E+12,5058,nga:art:tms:constituents
5.631E+12,1316,nga:art:tms:constituents
5.63206E+12,1951,nga:art:tms:constituents
5.64064E+12,5825,nga:art:tms:constituents
5.64064E+12,65690,nga:art:tms:objects
5.64891E+12,1401,nga:art:tms:constituents
5.64891E+12,164925,nga:art:tms:objects
5.68536E+12,1479,nga:art:tms:constituents
5.68655E+12,591,nga:art:tms:constituents
5.68655E+12,2285,nga:art:tms:constituents
5.68855E+12,1316,nga:art:tms:constituents
5.70714E+12,2047,nga:art:tms:constituents
5.70717E+12,10098,nga:art:tms:constituents
5.71781E+12,1951,nga:art:tms:constituents
5.72247E+12,1951,nga:art:tms:constituents
5.72408E+12,1951,nga:art:tms:constituents
5.72413E+12,1951,nga:art:tms:constituents
5.72416E+12,1951,nga:art:tms:constituents
5.72428E+12,1951,nga:art:tms:constituents
5.72481E+12,9672,nga:art:tms:constituents
5.72481E+12,22097,nga:art:tms:constituents
5.72481E+12,204501,nga:art:tms:objects
5.72937E+12,1951,nga:art:tms:constituents
5.73168E+12,591,nga:art:tms:constituents
5.73168E+12,2285,nga:art:tms:constituents
5.73536E+12,39122,nga:art:tms:constituents
5.73536E+12,207983,nga:art:tms:objects
5.73777E+12,39122,nga:art:tms:constituents
5.7407E+12,38649,nga:art:tms:constituents
5.74136E+12,6322,nga:art:tms:constituents
5.74136E+12,47445,nga:art:tms:constituents
5.74141E+12,36700,nga:art:tms:constituents
5.7416E+12,39122,nga:art:tms:constituents
5.74841E+12,591,nga:art:tms:constituents
5.74841E+12,2285,nga:art:tms:constituents
5.75655E+12,39122,nga:art:tms:constituents
5.76472E+12,1115,nga:art:tms:constituents
5.76472E+12,29299,nga:art:tms:constituents
5.7665E+12,1878,nga:art:tms:constituents
5.77529E+12,1583,nga:art:tms:constituents
5.77529E+12,7169,nga:art:tms:constituents
5.77532E+12,1583,nga:art:tms:constituents
5.77532E+12,7169,nga:art:tms:constituents
5.77579E+12,1583,nga:art:tms:constituents
5.77579E+12,7169,nga:art:tms:constituents
5.77579E+12,1583,nga:art:tms:constituents
5.77579E+12,7169,nga:art:tms:constituents
5.77579E+12,46222,nga:art:tms:constituents
5.77579E+12,206066,nga:art:tms:objects
5.77586E+12,1583,nga:art:tms:constituents
5.77586E+12,7169,nga:art:tms:constituents
5.77626E+12,1583,nga:art:tms:constituents
5.77626E+12,7169,nga:art:tms:constituents
5.77626E+12,46222,nga:art:tms:constituents
5.77626E+12,206066,nga:art:tms:objects
5.77636E+12,1583,nga:art:tms:constituents
5.77636E+12,7169,nga:art:tms:constituents
5.77636E+12,44358,nga:art:tms:constituents
5.77671E+12,940,nga:art:tms:constituents
5.77671E+12,1583,nga:art:tms:constituents
5.77671E+12,7169,nga:art:tms:constituents
5.77671E+12,1583,nga:art:tms:constituents
5.77671E+12,7169,nga:art:tms:constituents
5.77677E+12,940,nga:art:tms:constituents
5.77677E+12,1583,nga:art:tms:constituents
5.77677E+12,7169,nga:art:tms:constituents
5.78878E+12,39122,nga:art:tms:constituents
5.78885E+12,39122,nga:art:tms:constituents
5.78933E+12,1903,nga:art:tms:constituents
5.78933E+12,215300,nga:art:tms:objects
5.78934E+12,52980,nga:art:tms:objects
5.78934E+12,62,nga:art:tms:constituents
5.78934E+12,508,nga:art:tms:constituents
5.78934E+12,2718,nga:art:tms:constituents
5.79021E+12,39122,nga:art:tms:constituents
5.79132E+12,1583,nga:art:tms:constituents
5.79132E+12,7169,nga:art:tms:constituents
5.79439E+12,39122,nga:art:tms:constituents
5.79629E+12,39122,nga:art:tms:constituents
5.79759E+12,159735,nga:art:tms:objects
5.79852E+12,1115,nga:art:tms:constituents
5.79852E+12,29299,nga:art:tms:constituents
5.79857E+12,39122,nga:art:tms:constituents
5.79934E+12,1583,nga:art:tms:constituents
5.79934E+12,7169,nga:art:tms:constituents
5.80898E+12,39122,nga:art:tms:constituents
5.81427E+12,164,nga:art:tms:constituents
5.81427E+12,870,nga:art:tms:constituents
5.81427E+12,1436,nga:art:tms:constituents
5.81427E+12,2355,nga:art:tms:constituents
5.81427E+12,2547,nga:art:tms:constituents
5.81427E+12,2666,nga:art:tms:constituents
5.81918E+12,47162,nga:art:tms:constituents
5.81918E+12,206257,nga:art:tms:objects
5.82029E+12,193,nga:art:tms:constituents
5.82029E+12,425,nga:art:tms:constituents
5.82029E+12,8416,nga:art:tms:constituents
5.82543E+12,4715,nga:art:tms:constituents
5.82543E+12,163311,nga:art:tms:objects
5.82897E+12,1936,nga:art:tms:constituents
5.82897E+12,41579,nga:art:tms:objects
5.83316E+12,192,nga:art:tms:constituents
5.83316E+12,193,nga:art:tms:constituents
5.83316E+12,1050,nga:art:tms:constituents
5.83316E+12,52350,nga:art:tms:objects
5.83355E+12,36266,nga:art:tms:constituents
5.8341E+12,49275,nga:art:tms:constituents
5.83444E+12,1169,nga:art:tms:constituents
5.83444E+12,162982,nga:art:tms:objects
5.83775E+12,28614,nga:art:tms:constituents
5.84638E+12,38644,nga:art:tms:constituents
5.96806E+12,27185,nga:art:tms:constituents
5.96806E+12,158134,nga:art:tms:objects
5.97478E+12,30210,nga:art:tms:constituents
5.97826E+12,1185,nga:art:tms:objects
5.97826E+12,1744,nga:art:tms:constituents
5.98156E+12,1929,nga:art:tms:constituents
5.98156E+12,1929,nga:art:tms:constituents
5.99745E+12,1431,nga:art:tms:constituents
5.99745E+12,56670,nga:art:tms:objects
5.99877E+12,49275,nga:art:tms:constituents
5.99929E+12,35506,nga:art:tms:constituents
5.99929E+12,35674,nga:art:tms:constituents
6.01497E+12,5930,nga:art:tms:constituents
6.01701E+12,1929,nga:art:tms:constituents
6.01924E+12,38358,nga:art:tms:constituents
6.02164E+12,19949,nga:art:tms:constituents
6.02259E+12,6716,nga:art:tms:constituents
6.02259E+12,34493,nga:art:tms:constituents
6.02445E+12,30210,nga:art:tms:constituents
6.02562E+12,38358,nga:art:tms:constituents
6.02958E+12,1929,nga:art:tms:constituents
6.02958E+12,6681,nga:art:tms:constituents
6.03497E+12,1725,nga:art:tms:constituents
6.03497E+12,52614,nga:art:tms:objects
6.03722E+12,1583,nga:art:tms:constituents
6.03722E+12,7169,nga:art:tms:constituents
6.03723E+12,1583,nga:art:tms:constituents
6.03723E+12,7169,nga:art:tms:constituents
6.03723E+12,1583,nga:art:tms:constituents
6.03723E+12,7169,nga:art:tms:constituents
6.03723E+12,1583,nga:art:tms:constituents
6.03723E+12,7169,nga:art:tms:constituents
6.03723E+12,1583,nga:art:tms:constituents
6.03723E+12,7169,nga:art:tms:constituents
6.03723E+12,1583,nga:art:tms:constituents
6.03723E+12,7169,nga:art:tms:constituents
6.03723E+12,1583,nga:art:tms:constituents
